GOAL_ID,GROUP_NAME,TICKET_NO,STATUS_FLAG,AMOUNT,TXN_STATUS,INSTALLMENT,TRXNS_TYPE,PAYMENT_MODE,RECEIVED_DATE,FTR_NUMBER,BANK_REF_NUMBER,TRXNS_DATE_TIME,TRXNS_DATE,TRXNS_BY,PAYMENT_GATEWAY,RECON_FLAG,COMMENTS
2292412,MSRP018W,92,member,1000,SUCCESS,2,EMI,UPI,2022-11-05,2292412T1667637170959,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:34
2123419,MSRG033W,79,member,2000,SUCCESS,2,EMI,UPI,2022-11-05,2123419T1667637166709,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:34
2285514,MSRG035W,36,member,2000,SUCCESS,2,EMI,UPI,2022-11-05,2285514T1667637164122,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:34
2330324,MSRP019W,97,member,1000,SUCCESS,2,EMI,UPI,2022-11-05,2330324T1667637155624,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:34
2373209,MSRP020W,69,member,1000,SUCCESS,2,EMI,UPI,2022-11-05,2373209T1667637151383,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:34
1699538,MSRP005W,18,member,6,SUCCESS,4,EMI,UPI,2022-11-05,1699538T1667635987140,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:34
1491738,MSRB009W,43,member,125,SUCCESS,6,EMI,UPI,2022-11-05,1491738T1667634851686,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:34
1003379,MPS6K004T,98,member,500,SUCCESS,9,EMI,UPI,2022-11-05,1003379T1667634562873,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:34
1559693,MSRG028W,80,member,118,SUCCESS,6,EMI,UPI,2022-11-05,1559693T1667633843746,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:34
1408287,MPG027W,67,member,34,SUCCESS,6,EMI,UPI,2022-11-05,1408287T1667618739172,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:34
1017528,MPS24K002,30,member,2000,SUCCESS,9,EMI,UPI,2022-11-04,1017528T1667585453623,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:34
991399,MPS6K004T,89,member,500,SUCCESS,9,EMI,UPI,2022-11-04,991399T1667566159860,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:33
2009896,MSRP013W,80,member,1000,SUCCESS,3,EMI,UPI,2022-11-04,2009896T1667550955997,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:33
1859578,MSRG030W,77,member,118,SUCCESS,4,EMI,UPI,2022-11-04,1859578T1667550672745,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:33
1594953,MSRG029W,14,member,2,SUCCESS,5,EMI,UPI,2022-11-04,1594953T1667547388144,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:33
1830365,MSRB011W,38,member,4000,SUCCESS,4,EMI,UPI,2022-11-04,1830365T1667544826758,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:33
1452645,MSRP001W,39,member,1000,SUCCESS,6,EMI,UPI,2022-11-04,1452645T1667531371342,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:33
755142,MPS6K004T,40,member,500,SUCCESS,9,EMI,UPI,2022-11-04,755142T1667526584160,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:32
1369776,MPG027W,59,member,34,SUCCESS,6,EMI,UPI,2022-11-03,1369776T1667495141655,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:32
967998,MPS6K004T,85,member,500,SUCCESS,9,EMI,UPI,2022-11-03,967998T1667483987553,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:32
1924852,MSRG031W,38,member,2000,SUCCESS,3,EMI,UPI,2022-11-03,1924852T1667483828152,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:32
1486761,MSRG028W,22,member,126,SUCCESS,6,EMI,UPI,2022-11-03,1486761T1667483659586,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:32
1524585,MSRG028W,41,member,177,SUCCESS,6,EMI,UPI,2022-11-03,1524585T1667471476791,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:32
957173,MPS6K004T,79,member,500,SUCCESS,9,EMI,UPI,2022-11-03,957173T1667469286590,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:31
1902014,MSRB011W,83,member,121,SUCCESS,4,EMI,UPI,2022-11-03,1902014T1667462618044,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:31
755165,MPS6K004T,41,member,500,SUCCESS,9,EMI,UPI,2022-11-03,755165T1667451699066,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:31
1553233,MSRP002W,62,member,118,SUCCESS,5,EMI,UPI,2022-11-03,1553233T1667436585128,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:31
848025,HYG008W,73,member,2000,SUCCESS,18,EMI,FL-CLOSE,2022-11-02,848025T1667395052761,PS ADJ-HYG008W-73-848025-2297122,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:30
959644,MPS6K004T,80,member,500,SUCCESS,9,EMI,UPI,2022-11-02,959644T1667391324129,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:30
991664,MPS6K004T,91,member,500,SUCCESS,9,EMI,UPI,2022-11-02,991664T1667384549179,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:30
764501,MPS6K004T,47,member,500,SUCCESS,9,EMI,UPI,2022-11-02,764501T1667372128343,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:29
930476,MPS6K004T,63,member,500,SUCCESS,9,EMI,UPI,2022-11-02,930476T1667360080065,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:29
956676,MPS6K004T,77,member,500,SUCCESS,9,EMI,UPI,2022-11-01,956676T1667311041073,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:29
1838411,MSRB011W,41,member,128,SUCCESS,4,EMI,UPI,2022-11-01,1838411T1667290125079,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:29
257640,HYG0012W,9,member,136,SUCCESS,15,EMI,UPI,2022-10-31,257640T1667289660026,2.30E+11,2022-11-26,2022-11-26,Ravali are,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:28
1873286,MSRB011W,55,member,121,SUCCESS,4,EMI,UPI,2022-11-01,1873286T1667287149558,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:28
1614944,MSRP003W,57,member,118,SUCCESS,5,EMI,UPI,2022-11-01,1614944T1667287077979,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:28
1991757,MSRG032W,14,member,2000,SUCCESS,3,EMI,UPI,2022-11-01,1991757T1667284803454,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:28
1610107,MSRP003W,45,member,118,SUCCESS,5,EMI,UPI,2022-11-01,1610107T1667281403582,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:28
2022118,MSRB012W,72,member,4000,SUCCESS,3,EMI,UPI,2022-11-01,2022118T1667246827353,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:28
748105,HYB002W,71,member,4000,SUCCESS,22,EMI,FL-CLOSE,2022-10-31,748105T1667200406766,PS ADJ-HYB002W-71-748105-1735629,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:28
588157,HYB001W,82,member,4000,SUCCESS,23,EMI,FL-CLOSE,2022-10-26,588157T1666771681941,PS ADJ-HYB001W-82-588157-2229285,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:27
757154,HYB003W,68,member,4000,SUCCESS,20,EMI,ADJUSTMENT-PS,2022-10-25,757154T1666695398322,PS ADJ-IBG003Db-26-204458,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:27
757152,HYB002W,62,member,4000,SUCCESS,22,EMI,ADJUSTMENT-PS,2022-10-25,757152T1666695356213,PS ADJ-IBG003Db-26-204458,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:26
675023,HYG007W,11,member,2000,SUCCESS,19,EMI,ADJUSTMENT-PS,2022-10-25,675023T1666695232982,PS ADJ-IBG003Db-26-204458,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:26
1515909,MSRG028W,37,member,110,SUCCESS,6,EMI,UPI,2022-10-19,1515909T1666168968685,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:26
51086,IBG009Bb,11,member,4000,SUCCESS,25,EMI,FL-CLOSE,2022-10-18,51086T1666070075341,PS ADJ-IBG009Bb-11-51086-2048608,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:25
182864,HYG008W,38,member,2000,SUCCESS,18,EMI,FL-CLOSE,2022-10-17,182864T1666012620269,PS ADJ-HYG008W-38-182864-2229556,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:25
735466,MPS18K001T,35,member,1500,SUCCESS,10,EMI,UPI,2022-10-16,735466T1665909157563,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:25
1502882,MSRP002W,3,member,121,SUCCESS,5,EMI,UPI,2022-10-15,1502882T1665858184360,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:25
1931700,MSRP013W,91,member,1000,SUCCESS,3,EMI,UPI,2022-10-10,1931700T1665662847040,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:25
924263,HYG005W,37,member,2000,SUCCESS,20,EMI,FL-CLOSE,2022-10-11,924263T1665488722918,PS ADJ-HYG005W-37-924263-2047644,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:24
1745944,MSRG030W,5,member,2000,SUCCESS,4,EMI,UPI,2022-10-11,1745944T1665477230705,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:24
1931808,MSRG031W,50,member,2000,SUCCESS,3,EMI,UPI,2022-10-08,1931808T1665217954090,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:24
24298,HYD001W,2,member,10000,SUCCESS,22,EMI,NEFT,2022-09-30,24298T1665126231047,2.27E+11,2022-11-26,2022-11-26,Ravali are,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:24
23652,HYB001W,89,member,4000,SUCCESS,23,EMI,NEFT,2022-09-30,23652T1665126196548,2.27E+11,2022-11-26,2022-11-26,Ravali are,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:23
23650,HYB001W,20,member,4000,SUCCESS,23,EMI,NEFT,2022-09-30,23650T1665126145020,2.27E+11,2022-11-26,2022-11-26,Ravali are,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:23
1710094,MSRB010W,66,member,4000,SUCCESS,5,EMI,UPI,2022-10-06,1710094T1665045155919,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:23
175888,HYG008W,88,member,2000,SUCCESS,18,EMI,FL-CLOSE,2022-10-03,175888T1664788325173,PS ADJ-HYG008W-88-175888-2016235,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:22
50284,IBG004Db,4,member,10000,SUCCESS,30,EMI,FL-CLOSE,2022-09-30,50284T1664541271719,PS ADJ-IBG004Db-4-50284-1981886,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:22
1069373,HYG006W,34,member,2000,SUCCESS,19,EMI,FL-CLOSE,2022-09-26,1069373T1664197072436,PS ADJ-HYG006W-34-1069373-2016768,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:21
383,HYG001W,6,member,2000,SUCCESS,24,EMI,FL-CLOSE,2022-09-26,383T1664172933884,PS ADJ-HYG001W-6-383-2015810,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:21
844165,HYG008W,68,member,2000,SUCCESS,18,EMI,FL-CLOSE,2022-09-20,844165T1663664530879,PS ADJ-HYG008W-68-844165-1981757,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:20
1508166,MSRP002W,8,member,117,SUCCESS,5,EMI,UPI,2022-09-18,1508166T1663489992842,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:20
1118863,HYG008W,25,member,2000,SUCCESS,18,EMI,FL-CLOSE,2022-09-13,1118863T1663047848762,PS ADJ-HYG008W-25-1118863-1834790,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:20
551968,MPG018W,19,member,2000,SUCCESS,12,EMI,FL-CLOSE,2022-09-12,551968T1662964044109,PS ADJ-MPG018W-19-551968-1472598,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:20
1531029,MSRG028W,58,member,123,SUCCESS,6,EMI,UPI,2022-09-10,1531029T1662801944900,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:19
1123810,HYG0011W,18,member,2000,SUCCESS,16,EMI,FL-CLOSE,2022-09-10,1123810T1662794775153,PS ADJ-HYG0011W-18-1123810-1835698,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:19
467341,HYG0013W,41,member,1000,SUCCESS,13,EMI,UPI,2022-09-10,536639M1662791919787,,2022-11-26,2022-11-26,,RAZORPAY,no,Wallet Adjustment: 2022-11-26 02:45:19
164625,HYG007W,17,member,2000,SUCCESS,19,EMI,FL-CLOSE,2022-09-09,164625T1662712974305,PS ADJ-HYG007W-17-164625-1108460,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:19
939374,MPS6K004T,65,member,500,SUCCESS,9,EMI,UPI,2022-09-07,939374T1662560410305,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:18
1432729,HYG0012W,7,member,2000,SUCCESS,15,EMI,FL-CLOSE,2022-09-01,1432729T1662024847017,PS ADJ-HYG0012W-7-1432729-1770983,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:18
657702,HYD003W,39,member,10000,SUCCESS,17,EMI,FL-CLOSE,2022-08-30,657702T1661850422203,PS ADJ-HYD003W-39-657702-1589841,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:18
658058,HYG009W,15,member,2000,SUCCESS,17,EMI,FL-CLOSE,2022-08-30,658058T1661838213035,PS ADJ-HYG009W-15-658058-1803105,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:17
571106,HYB001W,13,member,4000,SUCCESS,23,EMI,FL-CLOSE,2022-08-26,571106T1661504505354,PS ADJ-HYB001W-13-571106-1801734,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:17
479648,HYG001W,33,member,2000,SUCCESS,24,EMI,UPI,2022-08-23,479648T1661320921366,2.24E+11,2022-11-26,2022-11-26,Pavan Kumar Bonagiri,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:16
277419,HYG0011W,86,member,2000,SUCCESS,16,EMI,FL-CLOSE,2022-08-22,277419T1661170751527,PS ADJ-HYG0011W-86-277419-1472424,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:16
1147,HYG001W,97,member,2000,SUCCESS,24,EMI,FL-CLOSE,2022-08-16,1147T1660651487974,PS ADJ-HYG001W-97-1147-1588596,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:15
1017755,MPS24K002,31,member,2000,SUCCESS,9,EMI,UPI,2022-08-13,1017755T1660365972706,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:15
1001768,MPS24K002,19,member,2000,SUCCESS,9,EMI,UPI,2022-08-12,1001768T1660267748932,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:15
528531,HYG004W,100,member,2000,SUCCESS,22,EMI,ADJUSTMENT-PS,2022-08-11,528531T1660204363468,PS ADJ-HYB004W-97-1233784,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:14
1173458,HYB001W,51,member,4000,SUCCESS,23,EMI,ADJUSTMENT-PS,2022-08-11,1173458T1660204310847,PS ADJ-HYB004W-97-1233784,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:14
643129,MPS3K001,19,member,250,SUCCESS,12,EMI,UPI,2022-08-11,643129T1660197508846,,2022-11-26,2022-11-26,,SIPLY,no,Wallet Adjustment: 2022-11-26 02:45:14
567615,MPG018W,71,member,2000,SUCCESS,12,EMI,FL-CLOSE,2022-08-10,567615T1660134410354,PS ADJ-MPG018W-71-567615-1254439,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:14
345794,HYG0012W,18,member,2000,SUCCESS,15,EMI,FL-CLOSE,2022-08-10,345794T1660124992694,PS ADJ-HYG0012W-18-345794-573466,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:13
456477,HYG0013W,83,member,2000,SUCCESS,13,EMI,FL-CLOSE,2022-08-03,456477T1659531473866,PS ADJ-HYG0013W-83-456477-1225978,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:13
162010,HYG006W,70,member,1378,SUCCESS,19,EMI,ADJUSTMENT-PS,2022-08-02,162010T1659418628788,PS ADJ-HYD002W-12-161660,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:13
159164,HYG006W,50,member,2000,SUCCESS,19,EMI,ADJUSTMENT-PS,2022-08-02,159164T1659418508907,PS ADJ-HYD002W-12-161660,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:12
146172,HYG006W,49,member,2000,SUCCESS,19,EMI,ADJUSTMENT-PS,2022-08-02,146172T1659418430359,PS ADJ-HYD002W-12-161660,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:12
126526,HYB003W,62,member,4000,SUCCESS,20,EMI,ADJUSTMENT-PS,2022-08-02,126526T1659418352169,PS ADJ-HYD002W-12-161660,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:12
195075,HYG0010W,23,member,2000,SUCCESS,17,EMI,ADJUSTMENT-PS,2022-08-02,195075T1659418231266,PS ADJ-HYD002W-12-161660,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:11
195073,HYG0010W,22,member,2000,SUCCESS,17,EMI,ADJUSTMENT-PS,2022-08-02,195073T1659418184569,PS ADJ-HYD002W-12-161660,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:11
175108,HYG007W,77,member,2000,SUCCESS,19,EMI,FL-CLOSE,2022-07-29,175108T1659085288785,PS ADJ-HYG007W-77-175108-1614878,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:11
595291,HYG003W,25,member,2000,SUCCESS,23,EMI,FL-CLOSE,2022-07-26,595291T1658841501177,PS ADJ-HYG003W-25-595291-1588788,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:10
992712,HYG003W,41,member,2000,SUCCESS,23,EMI,FL-CLOSE,2022-07-15,992712T1657874752498,PS ADJ-HYG003W-41-992712-1559000,2022-11-26,2022-11-26,Harish C,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:10
15085,HYG004W,23,member,2000,SUCCESS,22,EMI,ADJUSTMENT-PS,2022-07-07,15085T1657188651502,PS ADJ-HYB005W-90-472510,2022-11-26,2022-11-26,Super Admin,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:09
646822,HYD002W,5,member,10000,SUCCESS,19,EMI,FL-CLOSE,2022-06-16,646822T1655382665227,PS ADJ-HYD002W-5-646822-1306684,2022-11-26,2022-11-26,Super Admin,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:09
1286617,MPD008B,9,member,10000,SUCCESS,7,EMI,UPI,2022-06-16,1286617T1655377580193,2.17E+11,2022-11-26,2022-11-26,Pavan Kumar Bonagiri,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:09
595868,HYG003W,44,member,2000,SUCCESS,23,EMI,FL-CLOSE,2022-06-11,595868T1654938706369,PS ADJ-HYG003W-44-595868-1305855,2022-11-26,2022-11-26,Super Admin,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:08
579581,HYG004W,62,member,2000,SUCCESS,22,EMI,ADJUSTMENT-PS,2022-05-21,579581T1653129879728,PS ADJ-HYG004W-62-579581,2022-11-26,2022-11-26,Pavan Kumar Bonagiri,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:08
584190,HYG003W,72,member,2000,SUCCESS,23,EMI,ADJUSTMENT-PS,2022-05-11,584190T1652268173729,PS ADJ-HYG003W-72-584190,2022-11-26,2022-11-26,Pavan Kumar Bonagiri,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:07
597664,HYG005W,79,member,2000,SUCCESS,20,EMI,ADJUSTMENT-PS,2022-04-30,597664T1651313708864,PS ADJ-HYG005W-79-597664,2022-11-26,2022-11-26,Pavan Kumar Bonagiri,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:07
139659,HYB003W,57,member,4000,SUCCESS,20,EMI,ADJUSTMENT-PS,2022-04-25,139659T1650885543391,PS ADJ-HYB003W-57-139659,2022-11-26,2022-11-26,Pavan Kumar Bonagiri,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:06
22683,HYB002W,9,member,4000,SUCCESS,22,EMI,ADJUSTMENT-PS,2022-04-25,22683T1650885372359,PS ADJ-HYB002W-9-22683,2022-11-26,2022-11-26,Pavan Kumar Bonagiri,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:06
568619,HYG003W,43,member,2000,SUCCESS,23,EMI,ADJUSTMENT-PS,2022-04-25,568619T1650883875199,PS ADJ-HYG003W-43-568619,2022-11-26,2022-11-26,Pavan Kumar Bonagiri,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:05
592031,HYG004W,61,member,2000,SUCCESS,22,EMI,ADJUSTMENT-PS,2022-04-25,592031T1650883785400,PS ADJ-HYG004W-61-592031,2022-11-26,2022-11-26,Pavan Kumar Bonagiri,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:05
15384,HYB001W,48,member,4000,SUCCESS,23,EMI,TRANSFER,2022-04-22,15384T1650610677403,rem chit amount adj from HYD002W4,2022-11-26,2022-11-26,Pavan Kumar Bonagiri,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:04
182385,HYG008W,15,member,2000,SUCCESS,18,EMI,ADJUSTMENT-PS,2022-04-20,182385T1650449991724,PS ADJ-HYG008W-15-182385,2022-11-26,2022-11-26,Pavan Kumar Bonagiri,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:04
592027,HYG004W,60,member,2000,SUCCESS,22,EMI,ADJUSTMENT-PS,2022-04-13,592027T1649843013655,PS ADJ-HYG004W-60-592027,2022-11-26,2022-11-26,Ravali are,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:04
158896,HYG006W,31,member,2000,SUCCESS,19,EMI,ADJUSTMENT-PS,2022-03-29,158896T1648549555142,PS ADJ-HYG006W-31-158896,2022-11-26,2022-11-26,K ASHOK KUMAR,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:03
32104,HYG004W,66,member,2000,SUCCESS,22,EMI,ADJUSTMENT-PS,2022-03-29,32104T1648544787271,PS ADJ-HYG004W-66-32104,2022-11-26,2022-11-26,K ASHOK KUMAR,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:03
169356,HYG0010W,80,member,2000,SUCCESS,17,EMI,CASH,2022-03-15,169356T1647339380609,PS AMOUNT ADJUSTED FROM HYG0010W 80,2022-11-26,2022-11-26,Ravali are,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:02
487866,HYB002W,64,member,4000,SUCCESS,22,EMI,CASH,2022-02-21,6.22E+12,PS AMOUNT ADJUSTED FROM HYB002W 64,2022-11-26,2022-11-26,,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:02
597662,HYG005W,50,member,2000,SUCCESS,20,EMI,CASH,2022-02-18,6.22E+12,PS AMOUNT ADJUSTED FROM HYG005W 50,2022-11-26,2022-11-26,,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:02
595880,HYG003W,11,member,2000,SUCCESS,23,EMI,CASH,2022-02-18,6.22E+12,PS AMOUNT ADJUSTED FROM HYG003W 11,2022-11-26,2022-11-26,,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:01
595878,HYG003W,10,member,2000,SUCCESS,23,EMI,CASH,2022-02-02,6.22E+12,PS AMOUNT ADJUSTED FROM HYG003W 10,2022-11-26,2022-11-26,Ravali are,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:01
50320,IBG004Db,15,member,10000,SUCCESS,30,EMI,CASH,2022-01-17,6.22E+12,ps amount adjusted from IBG004Db 15,2022-11-26,2022-11-26,Ravali are,OFFLINE,no,Wallet Adjustment: 2022-11-26 02:45:00
2537056,MPB008T,115,member,4000,SUCCESS,1,EMI,UPI,2022-11-25,2537056M1669408584384,2.33E+11,2022-11-26,2022-11-26,,CASHFREE,no,
2537056,MPB008T,115,member,4000,SUCCESS,2,EMI,UPI,2022-11-25,2537056M1669408584384,2.33E+11,2022-11-26,2022-11-26,,CASHFREE,no,
2537056,MPB008T,115,member,4000,SUCCESS,3,EMI,UPI,2022-11-25,2537056M1669408584384,2.33E+11,2022-11-26,2022-11-26,,CASHFREE,no,
2537056,MPB008T,115,member,4000,SUCCESS,4,EMI,UPI,2022-11-25,2537056M1669408584384,2.33E+11,2022-11-26,2022-11-26,,CASHFREE,no,
